administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,465.833,2,71,26,1558,0.00666667,0.0133333,7.16962,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,1,212.5,21,1198.75,0,0.0031746,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,927.167,0,0.0147059,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
9,97.6429,0,0,37,584.596,0.0051282,0.0130435,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,135.5,0,0.0666667,0,0,Mar,2,2,3,14,Returning_Visitor,FALSE,FALSE
3,148,0,0,8,292.5,0,0.0272727,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,68.5,0,0.0333333,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
3,58,0,0,23,364.167,0.004,0.02,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,694.3,0.0230769,0.0364103,0,0,Mar,3,2,2,3,Returning_Visitor,TRUE,FALSE
1,3,0,0,3,236,0,0.025,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
4,97.6111,0,0,24,1128.47,0.0384615,0.0585775,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,57,0,0,5,81,0,0.025,0,0,Mar,1,1,8,10,Returning_Visitor,FALSE,FALSE
2,34,0,0,21,521.5,0.0181818,0.0212121,0,0,Mar,3,2,5,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,496.75,0,0.0111111,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,104.833,0.0222222,0.0722222,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
1,7,0,0,4,45,0,0.0125,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
2,37.5,0,0,2,492.5,0,0.05,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,3,0,0,40,624.75,0,0.0146341,0,0,Mar,3,7,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,116.5,0,0.0666667,0,0,Mar,2,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,144,0.025,0.0458333,0,0,Mar,3,2,7,3,Returning_Visitor,TRUE,FALSE
2,22.5,0,0,28,686.322,0,0.00119048,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,1,1411,1,1411,0,0.1,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,126,0.0285714,0.0571429,0,0,Mar,2,5,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,185,0,0.1,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,218,0,0.0666667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,484.673,0,0.0189655,0,0,Mar,2,6,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,439.833,0.00555556,0.0037037,0,0,Mar,1,1,7,2,New_Visitor,FALSE,FALSE
2,38,0,0,21,733.7,0,0.0140351,0,0,Mar,2,7,1,3,Returning_Visitor,TRUE,FALSE
6,77,3,447,34,1469.7,0,0.0239837,22.8015,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,58.5,2,125,16,485.833,0,0.00222222,0,0,Mar,2,2,7,2,New_Visitor,TRUE,FALSE
0,0,0,0,3,19,0,0.0666667,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
6,99.3333,1,28.5,5,345.5,0,0.0111111,0,0,Mar,2,2,3,8,New_Visitor,FALSE,FALSE
3,117,0,0,20,543.8,0.00952381,0.0190476,0,0,Mar,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,48,0,0.0666667,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
2,16.6667,0,0,22,343.369,0.0012987,0.0399242,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,171,0.0222222,0.0666667,0,0,Mar,2,10,4,3,Returning_Visitor,FALSE,FALSE
12,81.5,0,0,61,2202.58,0.0057971,0.0171539,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,299.5,0.0363636,0.0727273,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,90,11,1056.5,0.0181818,0.0545455,0,0,Mar,4,2,1,2,Returning_Visitor,FALSE,FALSE
4,34,0,0,46,627.308,0,0.00416667,0,0,Mar,2,2,7,8,New_Visitor,FALSE,FALSE
4,38.5,0,0,33,583.833,0.00263158,0.00789474,0,0,Mar,2,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,221.5,0,0.0285714,0,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,44,441.792,0.00454545,0.0181818,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
7,156.25,0,0,37,1037.35,0,0.0165,0,0,Mar,3,2,8,2,Returning_Visitor,FALSE,FALSE
3,15,0,0,11,246,0.0181818,0.0545455,0,0,Mar,2,2,1,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,10,0,0.0666667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,2,18,1,46,0,0.0666667,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,80,801.802,0,0.0035,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,19,0,0,40,1361.17,0.005,0.0225,0,0,Mar,4,1,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,53,0.04,0.08,0,0,Mar,2,5,2,2,Returning_Visitor,TRUE,FALSE
1,7,0,0,17,2648.5,0.0125,0.03125,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,27,0.0666667,0.133333,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,255,0,0.0153846,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,221.5,0,0.05,0,0,Mar,3,2,3,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,225,0.0285714,0.0857143,0,0,Mar,4,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,125,0,0.0285714,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,323,0.0333333,0.0666667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
5,67.5,3,245,32,1929.33,0,0.00430839,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
12,311.409,0,0,96,4233.48,0.0066358,0.0271747,3.54115,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,116,0,0.04,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,6,1,Returning_Visitor,TRUE,FALSE
3,14,0,0,27,1585.67,0.0266667,0.0583333,0,0,Mar,2,2,6,1,Returning_Visitor,TRUE,FALSE
6,145,0,0,13,644,0,0.0133333,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,488.5,0.0327273,0.0338462,0,0,Mar,2,7,7,6,Returning_Visitor,FALSE,FALSE
0,0,1,15,25,1235.65,0.0416667,0.0532738,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,43,0,0,37,1505.17,0,0.00526316,0,0,Mar,2,2,4,8,New_Visitor,FALSE,FALSE
0,0,0,0,7,495,0,0.00952381,0,0,Mar,4,1,3,2,Returning_Visitor,FALSE,FALSE
4,84,0,0,21,270,0,0.00238095,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
4,120,0,0,13,293,0,0.0142857,0,0,Mar,1,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,1231.16,0.00571429,0.023619,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,341.667,0.0117647,0.0411765,0,0,Mar,2,6,9,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1686.33,0,0.0309524,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
5,263,0,0,3,212,0,0.0285714,0,0,Mar,1,1,9,8,New_Visitor,FALSE,FALSE
1,0,0,0,34,2161.98,0.00625,0.0202336,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
9,72.9444,2,125.095,17,318.073,0.00869565,0.0353975,0,0,Mar,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,13,0,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,390.667,0.00666667,0.0566667,0,0,Mar,2,6,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,253,0,0.0272727,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,18.5,0,0,12,208,0.0454545,0.0818182,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
6,87.3333,0,0,62,1470.85,0,0.00968337,0,0,Mar,2,4,6,3,Returning_Visitor,TRUE,FALSE
3,63,0,0,13,400.333,0.0307692,0.0461538,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1484,0,0.0166667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,505,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,68.5,0,0,37,1121.21,0.00540541,0.00113798,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
1,135,0,0,2,141,0,0.0666667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,234,0,0.0333333,0,0,Mar,1,2,1,2,Returning_Visitor,TRUE,FALSE
16,315.145,6,147.867,173,6255.02,0.00253133,0.0107372,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
4,76,0,0,39,1936.55,0.0047619,0.0238095,5.51398,0,Mar,4,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,125,0.0181818,0.0818182,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
8,174.5,0,0,10,195.5,0,0.00606061,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
1,40,0,0,27,1400.5,0,0.00714286,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
8,201.167,3,41,18,914.167,0,0.0125,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
13,374.875,1,53,88,5958.07,0.00210526,0.00954386,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
4,56,0,0,31,270.492,0,0.00234375,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,371.5,0.0125,0.025,0,0,Mar,2,5,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,13,0.133333,0.166667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,4,3,148.5,5,185.833,0,0.01875,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
2,102,0,0,16,502.833,0,0.00444444,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,1016.5,0.0666667,0.0666667,0,0,Mar,3,2,5,1,Returning_Visitor,FALSE,FALSE
1,11,0,0,16,253,0,0.0235294,0,0,Mar,2,2,1,3,New_Visitor,FALSE,FALSE
0,0,1,126,17,887.067,0.0125,0.0296875,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,58,3200.37,0.00344828,0.0275862,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
3,187,2,41,48,1769.7,0.000606061,0.0116162,16.7153,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1037.5,0.0142857,0.047619,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
4,185,0,0,40,1694.75,0.0205128,0.0311966,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,383.5,0,0.0238095,0,0,Mar,3,2,6,3,Returning_Visitor,FALSE,FALSE
8,166.2,5,371,23,626.221,0.00444444,0.00888889,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,34,0.1,0.125,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
2,84,0,0,3,195,0,0.02,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
3,86,0,0,22,1187.83,0.00909091,0.0272727,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
3,24,0,0,6,58,0,0.0285714,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,771.083,0.0555556,0.0714286,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
8,17.3485,0,0,19,291.259,0,0.0435897,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,695.4,0.0142857,0.0285714,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
2,15,0,0,3,21,0,0.05,0,0,Mar,3,2,4,8,Returning_Visitor,FALSE,FALSE
3,36,1,395,12,343.583,0,0.0142857,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
2,34,0,0,81,2241,0.00243902,0.00701219,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,63,0,0.05,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,54,1357.62,0,0.00481227,0,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
5,44.5,1,4,37,836.333,0.005,0.0454167,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
6,125.5,0,0,19,1409.42,0.00246914,0.0237037,0,0,Mar,1,8,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,60.5,0.02,0.04,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,42,2,54,10,420,0,0.00833333,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,389,0,0.0111111,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
2,95,0,0,15,449.5,0.0125,0.04375,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
4,56.5,0,0,8,202.167,0,0.01,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,2,17,0,0.1,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,689.286,0,0.0583333,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,933.417,0.0319328,0.0430753,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,64,0,0,19,371.227,0.00166667,0.0291667,0,0,Mar,2,4,9,10,Returning_Visitor,FALSE,FALSE
3,68,0,0,8,306,0,0.00888889,0,0,Mar,1,1,9,3,New_Visitor,TRUE,FALSE
2,20.5,0,0,21,719.738,0.00434783,0.0104348,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,56,0,0.1,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
3,11.3333,0,0,20,302.389,0,0.00238095,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,491.667,0.0111111,0.0122222,0,0,Mar,1,1,1,6,Returning_Visitor,TRUE,FALSE
5,504,0,0,13,922.083,0.0235294,0.0235294,0,0,Mar,3,2,8,2,Returning_Visitor,FALSE,FALSE
2,25,0,0,20,667.917,0,0.00952381,18.5848,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
2,20,0,0,13,181.5,0,0.0133333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,19.6667,0,0,14,512.111,0.0285714,0.03,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
1,13,0,0,15,317,0,0.00666667,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,17,85.6667,0.0235294,0.0803922,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,128.5,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,76.3333,0,0,7,78.8333,0.00444444,0.0106667,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
3,31,0,0,58,1400.44,0,0.00595104,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,84,0,0.0333333,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,167.222,0,0.00166667,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,396.5,0,0.0372222,0,0,Mar,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,22,0,0.05,0,0,Mar,1,1,3,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,371,0,0.02,0,0,Mar,2,2,4,10,Returning_Visitor,FALSE,FALSE
0,0,4,399.333,46,1814.58,0.00367347,0.0267574,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,30.5,0,0.05,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,644,0.00769231,0.0519231,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
8,125.167,0,0,27,1802.25,0.00606061,0.0117742,0,0,Mar,3,2,1,8,Returning_Visitor,TRUE,FALSE
2,13,0,0,23,855.167,0.008,0.0253333,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
7,60,3,23,111,2524.5,0.00169492,0.0188342,6.44505,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
8,466.5,2,75.25,44,1616.43,0.00694444,0.0109744,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,332,0,0.0285714,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,1,40,0,0.1,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
5,175.231,0,0,20,2224.85,0.00434783,0.023913,0,0,Mar,4,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,551,0.0333333,0.05,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,203,0,0.0266667,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
4,178.2,0,0,9,368.2,0.02,0.05,0,0,Mar,3,2,8,3,Returning_Visitor,TRUE,FALSE
7,156.5,1,122,26,694.712,0,0.00297619,0,0,Mar,2,4,1,2,Returning_Visitor,FALSE,FALSE
5,58,0,0,10,657.262,0,0.00416667,0,0,Mar,1,1,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,7,974.667,0.0857143,0.128571,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
1,43,0,0,43,1223.35,0,0.00454545,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,276,0.0444444,0.0555556,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,1,844,6,1108,0.0666667,0.0666667,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,223,0,0.0285714,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,261,0,0.0666667,0,0,Mar,2,5,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1372.7,0.0190476,0.0357143,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
2,306,0,0,14,964.5,0,0.0309524,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,72,1,0,38,461.5,0.01,0.0236667,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,41,0.05,0.1,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
1,202,0,0,2,8,0,0.0666667,0,0,Mar,2,2,8,6,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,39.25,0.0285714,0.0342857,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,450,0,0.025,0,0,Mar,4,1,9,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,438.333,0.02,0.04,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,39,0,0,15,787,0,0.021875,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,319,0,0.05,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,1148,0.0142857,0.05,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,41.5,2,60.5,21,534.5,0.00434783,0.0217391,0,0,Mar,2,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,644.4,0,0.00777778,0,0,Mar,1,1,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,875,0,0.0142857,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
2,123,0,0,7,873,0,0.0111111,0,0,Mar,1,2,2,2,Returning_Visitor,FALSE,FALSE
3,42,0,0,31,3121.37,0.00285714,0.00928571,0,0,Mar,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,14,0,0.0666667,0,0,Mar,4,1,3,3,Returning_Visitor,FALSE,FALSE
1,22,0,0,52,1551.67,0.00181818,0.0193939,7.88238,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
2,95.5,0,0,13,334.5,0,0.00266667,0,0,Mar,3,2,1,8,New_Visitor,FALSE,FALSE
2,48.6667,0,0,48,3726.33,0,0.00416667,0,0,Mar,3,2,1,9,Returning_Visitor,TRUE,FALSE
5,294.7,6,329.5,59,2816.78,0.0032147,0.0147662,2.3468,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,667.167,0,0.00526316,0,0,Mar,2,2,4,1,Returning_Visitor,TRUE,FALSE
1,0,0,0,41,1202.9,0.0115299,0.033252,0,0,Mar,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Mar,1,8,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1117.33,0,0.000956938,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,211,0,0.0444444,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,125,1,70,29,705.4,0,0.015625,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,12,1,24,3,5.33333,0.0333333,0.0833333,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,10.5,0,0,7,525,0,0.00952381,0,0,Mar,2,4,4,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,635.333,0,0.00909091,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,99,0,0,37,2419.13,0.00789474,0.0232456,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
7,159.5,0,0,14,249,0.0117647,0.0411765,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
1,5,0,0,13,271,0,0.00357143,0,0,Mar,1,1,2,2,New_Visitor,TRUE,FALSE
5,206,0,0,15,650.696,0,0.0184874,0,0,Mar,1,1,1,3,New_Visitor,FALSE,FALSE
2,40,2,162,17,481.667,0.0245614,0.0368421,32.6452,0,Mar,2,7,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,258.5,0.0285714,0.0714286,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,600.75,0,0.025,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
2,44,0,0,26,1636.02,0.00769231,0.0217949,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,519.75,0.0125,0.04,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,673,0.0181818,0.0636364,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,173.5,0,0.05,0,0,Mar,3,3,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,156.533,0,0.04375,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,574.533,0,0.0115789,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,62.5,0,0,17,548.333,0,0.0313725,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
15,937.175,3,357,109,6682.68,0.000833333,0.00534544,2.52662,0,Mar,1,2,3,2,Returning_Visitor,FALSE,FALSE
2,48,0,0,51,1671.38,0.0010989,0.0164336,0,0,Mar,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,1390.17,0.0121212,0.0145455,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
7,159.333,0,0,24,520.667,0,0.00666667,0,0,Mar,2,10,4,3,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
2,32.5,0,0,19,423.817,0.00595238,0.0391049,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,2,30,11,1114.92,0,0.0307692,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
11,212.742,3,104,71,1678.91,0,0.0160379,8.60004,0,Mar,3,2,8,13,Returning_Visitor,TRUE,FALSE
